is_weekend,hour,elevation_m,num_vehicles,driver_age,driving_exp_yrs,estimated_speed_kmh,speed_limit_kmh,speeding,precipitation_mm,temp_avg_c,visibility_km,wind_speed_kmh,road_slope_deg,wx_tavg,wx_tmin,wx_tmax,wx_prcp,wx_wspd,wx_pres,wx_temp_range,wx_is_rainy,wx_heavy_rain,wx_rain_3day,wx_pressure_drop,vehicle_risk_weight,is_heavy_vehicle,is_two_wheeler,veh_bus,veh_car,veh_lorry,veh_motorcycle,veh_three-wheeler,speed_ratio,speed_excess_kmh,is_over_limit,hour_sin,hour_cos,is_night,is_morning_peak,is_evening_peak,is_monsoon,season_enc,road_curv_enc,surface_enc,is_sharp,slope_cat,is_steep,slope_x_curve,acc_fell_off_road,acc_head_on,acc_hit_barrier,acc_overturn,acc_pedestrian_hit,acc_rear_end,acc_sideswipe,acc_vehicle_fire,weather_enc,vis_class,rain_intensity,is_low_vis,is_fog_risk,young_driver,senior_driver,inexperienced,exp_ratio,high_risk_combo,wet_night,lorry_steep,moto_rain,vis_rain_prod,speed_wet,rain_x_curve,vis_x_night,location_risk
1,2,485,2,33.0,5.0,77.0,50,1,0.0,24.9,7.1,13.0,14.1,24.9,23.73,29.945,0.0,13.0,1009.6,6.215,0,0,35.2,-2.7,2,0,0,0,1,0,0,0,1.54,27.0,1,0.49999999999999994,0.8660254037844387,1,0,0,1,2,2,0,1,2.0,1,28.2,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.312,0,0,0,0,0.0,0.0,0.0,0.0,1.2295081967213115
0,14,634,1,48.0,5.0,89.0,60,1,0.0,26.4,5.0,10.1,10.3,26.4,23.73,29.945,0.0,10.1,1009.4,6.215,0,0,0.0,-0.2,2,0,0,0,1,0,0,0,1.483,29.0,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1,2,1,3,0,2.0,1,10.3,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.161,0,0,0,0,0.0,0.0,0.0,0.0,0.574468085106383
1,21,574,1,27.0,9.0,54.0,60,0,20.1,26.9,0.9,17.9,9.5,26.9,23.73,29.945,20.1,17.9,1012.1,6.215,1,1,20.1,2.7,3,1,0,1,0,0,0,0,0.9,0.0,0,-0.7071067811865477,0.7071067811865474,1,0,0,1,2,1,2,0,1.0,0,9.5,0,0,0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,0,0.9,0,1,0,0,4.0,0.0,2.0,2.0,0.5
1,13,601,1,34.0,14.0,50.0,50,0,0.0,29.7,0.1,8.3,11.8,29.7,23.73,29.945,0.0,8.3,1011.9,6.215,0,0,20.1,-0.2,4,1,0,0,0,1,0,0,1.0,0.0,0,-0.2588190451025208,-0.9659258262890683,0,0,0,1,2,2,1,1,2.0,1,23.6,0,0,0,1,0,0,0,0,2,3.0,0.0,1,1,0,0,0,0.824,0,0,1,0,0.0,0.0,0.0,0.0,1.1355932203389831
0,17,659,3,37.6,7.0,41.0,50,0,6.4,25.8,2.1,32.4,11.9,25.8,23.73,29.945,6.4,32.4,1012.2,6.215,1,1,26.5,0.3,4,1,0,0,0,1,0,0,0.82,0.0,0,-0.9659258262890683,-0.25881904510252063,0,0,1,1,2,2,2,1,2.0,1,23.8,0,1,0,0,0,0,0,0,1,1.0,2.0,0,0,0,0,0,0.34,1,0,1,0,2.0,0.0,4.0,0.0,1.1
0,17,500,1,18.0,0.0,84.0,60,1,6.6,24.2,2.7,7.8,9.7,24.2,23.73,29.945,6.6,7.8,1010.8,6.215,1,1,13.0,-1.4,4,1,0,0,0,1,0,0,1.4,24.0,1,-0.9659258262890683,-0.25881904510252063,0,0,1,1,2,1,2,0,1.0,0,9.7,0,0,1,0,0,0,0,0,1,1.0,2.0,0,0,1,0,1,0.0,0,0,0,0,2.0,24.0,2.0,0.0,0.62
1,16,459,1,40.8,12.0,44.0,50,0,31.6,25.2,1.0,15.3,11.1,25.2,23.361538461538466,30.46923076923077,31.6,15.3,1013.5,7.107692307692304,1,1,44.6,2.7,4,1,0,0,0,1,0,0,0.88,0.0,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,1,2,1,1,2.0,1,22.2,1,0,0,0,0,0,0,0,4,1.0,2.0,0,0,0,0,0,0.504,1,0,1,0,2.0,0.0,4.0,0.0,1.1333333333333333
0,3,672,1,26.0,4.0,87.0,60,1,0.0,24.7,7.8,17.8,7.8,24.7,23.361538461538466,30.46923076923077,0.0,17.8,1011.1,7.107692307692304,0,0,38.2,-2.4,4,1,0,0,0,1,0,0,1.45,27.0,1,0.7071067811865476,0.7071067811865476,1,0,0,0,1,1,0,0,1.0,0,7.8,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.444,0,0,0,0,0.0,0.0,0.0,0.0,0.4583333333333333
0,19,504,1,34.0,0.0,61.0,50,1,1.4,22.8,3.9,19.8,11.6,22.8,23.361538461538466,30.46923076923077,1.4,19.8,1011.2,7.107692307692304,1,0,33.0,0.1,4,0,1,0,0,0,1,0,1.22,11.0,1,-0.9659258262890684,0.2588190451025203,0,0,1,0,1,2,1,1,2.0,1,23.2,0,0,0,0,0,0,0,1,1,0.0,1.0,0,0,0,0,1,0.0,1,0,0,1,0.0,11.0,2.0,0.0,1.1
1,7,664,1,34.0,14.0,47.0,50,0,4.2,28.7,3.3,26.9,15.0,28.7,23.361538461538466,30.46923076923077,4.2,26.9,1010.6,7.107692307692304,1,0,51.9,-0.6,4,1,0,0,0,1,0,0,0.94,0.0,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,1,2,1,1,2.0,1,30.0,0,0,0,0,0,0,0,1,1,0.0,1.0,0,0,0,0,0,0.824,1,0,1,0,0.0,0.0,2.0,0.0,1.2222222222222223
1,7,510,1,55.0,4.0,95.0,60,1,46.3,26.4,1.2,26.8,8.9,26.4,23.361538461538466,30.46923076923077,46.3,26.8,1012.7,7.107692307692304,1,1,47.7,2.1,2,0,0,0,1,0,0,0,1.583,35.0,1,0.9659258262890683,-0.25881904510252063,0,1,0,0,1,1,2,0,1.0,0,8.9,0,0,0,1,0,0,0,0,4,1.0,2.0,0,0,0,0,0,0.105,0,0,0,0,2.0,35.0,2.0,0.0,0.574468085106383
0,1,590,1,22.0,4.0,44.0,50,0,0.0,26.4,7.5,21.9,13.1,26.4,22.723529411764705,30.176470588235293,0.0,21.9,1008.3,7.452941176470588,0,0,50.5,-4.4,4,1,0,0,0,1,0,0,0.88,0.0,0,0.25881904510252074,0.9659258262890683,1,0,0,0,1,2,0,1,2.0,1,26.2,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0.8,0,0,1,0,0.0,0.0,0.0,0.0,1.16
0,10,566,1,31.0,6.0,74.0,50,1,0.0,25.3,5.1,14.4,13.5,25.3,22.723529411764705,30.176470588235293,0.0,14.4,1009.2,7.452941176470588,0,0,4.2,0.9,4,1,0,0,0,1,0,0,1.48,24.0,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,1,2,0,1,2.0,1,27.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.429,0,0,1,0,0.0,0.0,0.0,0.0,1.2295081967213115
0,9,660,1,29.0,0.0,75.0,50,1,0.0,27.9,7.8,11.4,14.1,27.9,22.723529411764705,30.176470588235293,0.0,11.4,1010.7,7.452941176470588,0,0,0.0,1.5,2,0,0,0,1,0,0,0,1.5,25.0,1,0.7071067811865476,-0.7071067811865475,0,1,0,0,1,2,2,1,2.0,1,28.2,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0.0,0,0,0,0,0.0,25.0,0.0,0.0,1.0961538461538463
1,4,556,2,41.0,5.0,95.0,60,1,0.0,23.5,0.45,13.4,9.5,23.5,22.723529411764705,30.176470588235293,0.0,13.4,1010.0588235294116,7.452941176470588,0,0,0.0,-0.64,2,0,0,0,1,0,0,0,1.583,35.0,1,0.8660254037844386,0.5000000000000001,1,0,0,0,1,1,3,0,1.0,0,9.5,0,0,0,0,0,0,1,0,2,2.0,0.0,1,1,0,0,0,0.208,0,0,0,0,0.0,0.0,0.0,2.0,0.64
0,8,596,1,23.0,5.0,74.0,50,1,6.1,30.6,2.8,21.5,12.9,30.6,22.723529411764705,30.176470588235293,6.1,21.5,1011.5,7.452941176470588,1,1,6.1,1.44,3,1,0,1,0,0,0,0,1.48,24.0,1,0.8660254037844387,-0.4999999999999998,0,1,0,0,1,2,1,1,2.0,1,25.8,1,0,0,0,0,0,0,0,1,1.0,2.0,0,0,1,0,0,0.833,1,0,1,0,2.0,24.0,4.0,0.0,1.1967213114754098
0,20,596,1,49.0,12.0,38.0,50,0,0.0,26.3,0.45,10.5,14.2,26.3,22.723529411764705,30.176470588235293,0.0,10.5,1007.1,7.452941176470588,0,0,6.1,-4.4,2,0,0,0,1,0,0,0,0.76,0.0,0,-0.8660254037844386,0.5000000000000001,1,0,0,0,1,2,1,1,2.0,1,28.4,0,0,0,0,0,0,0,1,2,2.0,0.0,1,1,0,0,0,0.375,0,1,0,0,0.0,0.0,0.0,2.0,1.2295081967213115
1,18,658,3,18.0,0.0,71.0,50,1,0.0,25.0,6.8,14.5,13.5,25.0,22.723529411764705,30.176470588235293,0.0,8.299999999999999,1013.6,7.452941176470588,0,0,6.1,6.5,2,0,0,0,1,0,0,0,1.42,21.0,1,-1.0,-1.8369701987210297e-16,0,0,1,0,1,2,0,1,2.0,1,27.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0847457627118644
1,7,540,1,18.0,0.0,78.0,50,1,0.0,26.6,6.1,5.2,14.1,26.6,22.723529411764705,30.176470588235293,0.0,5.2,1010.7,7.452941176470588,0,0,0.0,-2.9,4,0,1,0,0,0,1,0,1.56,28.0,1,0.9659258262890683,-0.25881904510252063,0,1,0,0,1,2,0,1,2.0,1,28.2,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.2295081967213115
0,22,680,2,44.0,14.0,45.0,50,0,0.0,22.6,0.1,24.4,11.8,22.6,22.707692307692305,31.307692307692307,0.0,24.4,1015.9,8.600000000000001,0,0,0.0,5.2,2,0,0,0,1,0,0,0,0.9,0.0,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,1,2,0,1,2.0,1,23.6,0,0,0,0,1,0,0,0,3,3.0,0.0,1,1,0,0,0,0.519,0,0,0,0,0.0,0.0,0.0,3.0,1.0847457627118644
0,16,661,1,38.0,1.0,63.0,50,1,2.0,28.4,2.9,17.3,15.1,28.4,22.707692307692305,31.307692307692307,2.0,17.3,1011.2,8.600000000000001,1,0,2.0,-4.7,4,1,0,0,0,1,0,0,1.26,13.0,1,-0.8660254037844385,-0.5000000000000004,0,0,1,0,1,2,3,1,2.0,1,30.2,0,0,1,0,0,0,0,0,1,1.0,1.0,0,0,0,0,1,0.048,1,0,1,0,1.0,0.0,2.0,0.0,1.2295081967213115
0,15,575,1,41.0,9.0,65.0,50,1,3.5,25.5,2.8,23.9,12.1,25.5,22.707692307692305,31.307692307692307,3.5,23.9,1011.5923076923076,8.600000000000001,1,0,5.5,0.39,2,0,0,0,1,0,0,0,1.3,15.0,1,-0.7071067811865471,-0.7071067811865479,0,0,0,0,1,2,2,1,2.0,1,24.2,0,0,0,1,0,0,0,0,1,1.0,1.0,0,0,0,0,0,0.375,1,0,0,0,1.0,15.0,2.0,0.0,1.1929824561403508
0,2,505,1,22.0,0.0,56.0,70,0,0.0,22.8,7.4,18.8,0.7,22.8,22.707692307692305,31.307692307692307,0.0,18.8,1013.6,8.600000000000001,0,0,5.5,2.01,2,0,0,0,1,0,0,0,0.8,0.0,0,0.49999999999999994,0.8660254037844387,1,0,0,0,1,0,1,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,1,0,1,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.23809523809523808
1,17,458,1,38.0,5.0,59.0,70,0,6.3,26.5,2.6,27.2,0.5,26.5,22.307142857142857,31.085714285714285,6.3,27.2,1007.4,8.778571428571428,1,1,9.8,-6.2,4,1,0,0,0,1,0,0,0.843,0.0,0,-0.9659258262890683,-0.25881904510252063,0,0,1,0,1,0,2,0,0.0,0,0.0,0,0,0,1,0,0,0,0,1,1.0,2.0,0,0,0,0,0,0.238,0,0,0,0,2.0,0.0,0.0,0.0,0.4090909090909091
0,13,511,1,39.0,4.0,67.0,50,0,0.0,26.0,4.6,19.3,12.9,26.0,22.307142857142857,31.085714285714285,0.0,19.3,1007.1,8.778571428571428,0,0,6.3,-0.3,2,0,0,0,1,0,0,0,1.34,17.0,1,-0.2588190451025208,-0.9659258262890683,0,0,0,0,1,2,3,1,2.0,1,25.8,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0.182,0,0,0,0,0.0,0.0,0.0,0.0,1.196078431372549
0,17,595,1,33.0,15.0,45.0,50,0,2.9,26.9,2.9,17.0,12.9,26.9,22.307142857142857,31.085714285714285,2.9,17.0,1012.3,8.778571428571428,1,0,9.2,5.2,2,0,0,0,1,0,0,0,0.9,0.0,0,-0.9659258262890683,-0.25881904510252063,0,0,1,0,1,2,1,1,2.0,1,25.8,0,0,0,1,0,0,0,0,1,1.0,1.0,0,0,0,0,0,0.938,1,0,0,0,1.0,0.0,2.0,0.0,1.196078431372549
0,7,477,2,23.0,5.0,58.0,60,0,2.4,26.2,2.0,8.3,10.2,26.2,22.307142857142857,31.085714285714285,2.4,8.3,1011.5,8.778571428571428,1,0,5.3,-0.8,4,0,1,0,0,0,1,0,0.967,0.0,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,1,1,1,0,2.0,1,10.2,0,0,0,0,0,1,0,0,1,1.0,1.0,0,0,1,0,0,0.833,0,0,0,1,1.0,0.0,1.0,0.0,0.64
0,22,572,1,36.0,13.0,38.0,50,0,10.6,25.4,1.5,8.9,12.8,25.4,22.307142857142857,31.085714285714285,10.6,8.9,1016.4,8.778571428571428,1,1,15.9,4.9,3,0,1,0,0,0,0,1,0.76,0.0,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,1,2,2,1,2.0,1,25.6,0,0,1,0,0,0,0,0,4,1.0,2.0,0,0,0,0,0,0.684,1,1,0,1,2.0,0.0,4.0,1.0,1.09375
0,7,626,1,32.0,9.0,49.0,50,0,0.0,27.1,0.6,13.6,12.3,27.1,22.307142857142857,31.085714285714285,0.0,13.6,1011.2,8.778571428571428,0,0,13.0,-5.2,4,1,0,0,0,1,0,0,0.98,0.0,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,1,2,1,1,2.0,1,24.6,0,0,0,0,0,0,0,1,2,2.0,0.0,1,1,0,0,0,0.6,0,0,1,0,0.0,0.0,0.0,0.0,1.1940298507462686
0,7,588,2,36.0,6.0,56.0,60,0,4.8,29.5,3.5,14.7,6.2,29.5,22.307142857142857,31.085714285714285,4.8,14.7,1011.8,8.778571428571428,1,0,15.4,0.6,2,0,0,0,1,0,0,0,0.933,0.0,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,1,1,2,0,1.0,0,6.2,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,0.316,0,0,0,0,0.0,0.0,1.0,0.0,0.6774193548387096
0,9,515,1,43.0,14.0,76.0,60,1,0.0,25.0,0.6,8.6,10.7,25.0,22.307142857142857,31.085714285714285,0.0,8.6,1008.2,8.778571428571428,0,0,4.8,-3.6,3,1,0,1,0,0,0,0,1.267,16.0,1,0.7071067811865476,-0.7071067811865475,0,1,0,0,1,1,1,0,2.0,1,10.7,0,0,1,0,0,0,0,0,2,2.0,0.0,1,1,0,0,0,0.538,0,0,1,0,0.0,16.0,0.0,0.0,0.64
0,7,596,2,22.0,4.0,103.0,70,1,18.6,27.4,0.8,10.8,2.6,27.4,22.307142857142857,31.085714285714285,18.6,10.8,1011.5,8.778571428571428,1,1,23.4,3.3,3,1,0,1,0,0,0,0,1.471,33.0,1,0.9659258262890683,-0.25881904510252063,0,1,0,0,1,0,1,0,0.0,0,0.0,0,0,0,0,0,1,0,0,4,2.0,2.0,1,0,1,0,0,0.8,0,0,0,0,4.0,33.0,0.0,0.0,0.2857142857142857
1,7,671,2,26.0,1.0,59.0,60,0,5.1,29.1,3.1,23.5,10.8,29.1,22.307142857142857,31.085714285714285,5.1,23.5,1012.0,8.778571428571428,1,1,23.7,0.5,2,0,0,0,1,0,0,0,0.983,0.0,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,1,1,0,0,2.0,1,10.8,0,0,0,0,0,0,1,0,1,0.0,2.0,0,0,0,0,1,0.111,0,0,0,0,0.0,0.0,2.0,0.0,0.62
0,8,654,1,44.0,9.0,80.0,50,1,5.5,26.9,2.7,28.5,14.8,26.9,22.307142857142857,31.085714285714285,5.5,28.5,1012.0,8.778571428571428,1,1,29.2,0.0,4,1,0,0,0,1,0,0,1.6,30.0,1,0.8660254037844387,-0.4999999999999998,0,1,0,0,1,2,1,1,2.0,1,29.6,0,0,0,1,0,0,0,0,1,1.0,2.0,0,0,0,0,0,0.333,1,0,1,0,2.0,30.0,4.0,0.0,1.2222222222222223
0,11,593,2,40.0,10.0,79.0,50,1,0.0,26.0,7.7,29.0,13.6,26.0,22.335714285714285,33.01428571428571,0.0,29.0,1008.0,10.678571428571427,0,0,10.6,-4.0,3,1,0,1,0,0,0,0,1.58,29.0,1,0.258819045102521,-0.9659258262890682,0,0,0,0,0,2,1,1,2.0,1,27.2,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.435,0,0,1,0,0.0,29.0,0.0,0.0,1.12
0,13,675,1,18.0,0.0,67.0,60,1,0.0,29.7,4.7,20.3,6.8,29.7,22.335714285714285,33.01428571428571,0.0,20.3,1007.6,10.678571428571427,0,0,5.5,-0.4,2,0,0,0,1,0,0,0,1.117,7.0,1,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,1,0,0,1.0,0,6.8,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.6129032258064516
1,9,487,1,37.0,9.0,74.0,60,1,1.9,27.8,3.5,29.5,5.9,27.8,22.335714285714285,33.01428571428571,1.9,29.5,1010.1,10.678571428571427,1,0,1.9,2.5,4,1,0,0,0,1,0,0,1.233,14.0,1,0.7071067811865476,-0.7071067811865475,0,1,0,0,0,1,3,0,1.0,0,5.9,1,0,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0,0,0.45,0,0,0,0,0.0,0.0,1.0,0.0,0.6774193548387096
0,18,545,2,18.0,0.0,94.0,70,1,0.0,29.7,8.7,13.6,2.9,29.7,22.335714285714285,33.01428571428571,0.0,13.6,1013.4,10.678571428571427,0,0,1.9,3.3,4,1,0,0,0,1,0,0,1.343,24.0,1,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,1,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,1,0.0,0,0,0,0,0.0,24.0,0.0,0.0,0.2857142857142857
0,19,640,1,37.0,8.0,76.0,50,1,0.0,28.6,8.0,16.1,12.6,28.6,22.335714285714285,33.01428571428571,0.0,16.1,1012.6,10.678571428571427,0,0,1.9,-0.8,2,0,0,0,1,0,0,0,1.52,26.0,1,-0.9659258262890684,0.2588190451025203,0,0,1,0,0,2,1,1,2.0,1,25.2,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.4,0,0,0,0,0.0,26.0,0.0,0.0,1.1
1,17,677,2,38.0,11.0,85.0,50,1,0.0,27.2,8.5,16.0,13.1,27.2,22.335714285714285,33.01428571428571,0.0,16.0,1010.4,10.678571428571427,0,0,0.0,-2.2,4,0,1,0,0,0,1,0,1.7,35.0,1,-0.9659258262890683,-0.25881904510252063,0,0,1,0,0,2,0,1,2.0,1,26.2,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.524,0,0,0,0,0.0,0.0,0.0,0.0,1.087719298245614
1,7,601,1,33.0,6.0,54.0,60,0,0.0,26.2,0.1,12.6,8.7,26.2,23.178947368421053,34.73157894736842,0.0,12.6,1009.9,11.552631578947366,0,0,0.0,-0.5,3,1,0,1,0,0,0,0,0.9,0.0,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,0,1,0,0,1.0,0,8.7,0,0,1,0,0,0,0,0,3,3.0,0.0,1,1,0,0,0,0.375,0,0,0,0,0.0,0.0,0.0,0.0,0.68
1,7,524,2,33.0,14.0,72.0,50,1,0.0,24.0,8.1,6.2,13.6,24.0,23.178947368421053,34.73157894736842,0.0,6.2,1010.5,11.552631578947366,0,0,0.0,0.6,4,0,1,0,0,0,1,0,1.44,22.0,1,0.9659258262890683,-0.25881904510252063,0,1,0,0,0,2,0,1,2.0,1,27.2,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.875,0,0,0,0,0.0,0.0,0.0,0.0,1.12
0,11,578,3,43.0,9.0,96.0,70,1,2.1,30.2,2.9,10.4,1.1,30.2,23.178947368421053,34.73157894736842,2.1,10.4,1009.0,11.552631578947366,1,0,2.1,-1.5,4,1,0,0,0,1,0,0,1.371,26.0,1,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,1,0,0,1,1.0,1.0,0,0,0,0,0,0.346,0,0,0,0,1.0,26.0,0.0,0.0,0.3181818181818182
0,8,493,1,43.0,7.0,49.0,50,0,36.5,24.8,0.6,13.4,12.5,24.8,23.178947368421053,34.73157894736842,36.5,13.4,1010.8,11.552631578947366,1,1,38.6,1.8,2,0,0,0,1,0,0,0,0.98,0.0,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,2,2,1,2.0,1,25.0,1,0,0,0,0,0,0,0,4,2.0,2.0,1,0,0,0,0,0.269,1,0,0,0,4.0,0.0,4.0,0.0,1.1333333333333333
1,17,532,1,29.8,5.0,50.0,50,0,0.0,26.5,8.0,6.6,13.2,26.5,23.178947368421053,34.73157894736842,0.0,6.6,1014.1,11.552631578947366,0,0,38.6,3.3,2,0,0,0,1,0,0,0,1.0,0.0,0,-0.9659258262890683,-0.25881904510252063,0,0,1,0,0,2,0,1,2.0,1,26.4,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.391,0,0,0,0,0.0,0.0,0.0,0.0,1.0961538461538463
0,22,493,1,34.0,0.0,67.0,50,1,0.0,22.9,6.2,4.1,11.9,22.9,23.178947368421053,34.73157894736842,0.0,4.1,1014.7,11.552631578947366,0,0,36.5,0.6,2,0,0,0,1,0,0,0,1.34,17.0,1,-0.5000000000000004,0.8660254037844384,1,0,0,0,0,2,0,1,2.0,1,23.8,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.1967213114754098
1,22,517,1,43.0,6.0,42.0,50,0,0.0,27.5,4.5,21.1,15.2,27.5,24.1,34.416666666666664,0.0,21.1,1009.3,10.316666666666663,0,0,0.0,-5.4,2,0,0,0,1,0,0,0,0.84,0.0,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0,2,0,1,2.0,1,30.4,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.231,0,0,0,0,0.0,0.0,0.0,0.0,1.12
1,3,544,1,30.0,6.0,52.0,60,0,0.0,20.6,9.9,20.1,9.0,20.6,24.1,34.416666666666664,0.0,20.1,1007.1,10.316666666666663,0,0,0.0,-2.2,2,0,0,0,1,0,0,0,0.867,0.0,0,0.7071067811865476,0.7071067811865476,1,0,0,0,0,1,0,0,1.0,0,9.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.462,0,0,0,0,0.0,0.0,0.0,0.0,0.625
0,19,579,2,18.0,0.0,39.0,50,0,0.0,26.2,4.7,22.3,12.3,26.2,24.1,34.416666666666664,0.0,22.3,1013.4,10.316666666666663,0,0,0.0,6.3,4,0,1,0,0,0,1,0,0.78,0.0,0,-0.9659258262890684,0.2588190451025203,0,0,1,0,0,2,0,1,2.0,1,24.6,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.1333333333333333
0,1,457,1,32.0,8.0,65.0,70,0,0.0,25.6,7.3,18.9,2.6,25.6,24.1,34.416666666666664,0.0,18.9,1010.3,10.316666666666663,0,0,0.0,-3.1,2,0,0,0,1,0,0,0,0.929,0.0,0,0.25881904510252074,0.9659258262890683,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.533,0,0,0,0,0.0,0.0,0.0,0.0,0.3181818181818182
0,9,621,2,18.0,0.0,91.0,70,1,0.0,29.1,9.5,11.7,1.8,29.1,24.1,34.416666666666664,0.0,11.7,1014.0,10.316666666666663,0,0,0.0,3.7,2,0,0,0,1,0,0,0,1.3,21.0,1,0.7071067811865476,-0.7071067811865475,0,1,0,0,0,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2
0,10,563,1,33.8,6.0,74.0,50,1,0.0,25.8,8.6,11.2,14.8,25.8,24.1,34.416666666666664,0.0,11.2,1014.1,10.316666666666663,0,0,0.0,0.1,2,0,0,0,1,0,0,0,1.48,24.0,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,2,1,1,2.0,1,29.6,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.357,0,0,0,0,0.0,24.0,0.0,0.0,1.2295081967213115
0,16,498,2,37.0,6.0,80.0,60,1,6.1,29.8,3.9,22.0,7.3,29.8,24.1,34.416666666666664,6.1,22.0,1008.6,10.316666666666663,1,1,6.1,-5.5,4,0,1,0,0,0,1,0,1.333,20.0,1,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,1,2,0,1.0,0,7.3,0,0,0,0,0,0,1,0,1,0.0,2.0,0,0,0,0,0,0.3,0,0,0,1,0.0,20.0,2.0,0.0,0.6052631578947368
1,9,459,2,18.0,0.0,41.0,50,0,0.0,29.9,8.1,23.8,14.3,29.9,24.385714285714283,31.9,0.0,23.8,1009.6,7.514285714285716,0,0,6.1,1.0,3,1,0,1,0,0,0,0,0.82,0.0,0,0.7071067811865476,-0.7071067811865475,0,1,0,1,2,2,0,1,2.0,1,28.6,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.2295081967213115
0,12,624,2,18.0,0.0,74.0,50,1,3.0,27.4,2.7,5.6,13.2,27.4,24.385714285714283,31.9,3.0,5.6,1014.6,7.514285714285716,1,0,9.1,5.0,4,0,1,0,0,0,1,0,1.48,24.0,1,1.2246467991473532e-16,-1.0,0,0,0,1,2,2,2,1,2.0,1,26.4,0,0,0,0,0,0,1,0,1,1.0,1.0,0,0,1,0,1,0.0,1,0,0,1,1.0,24.0,2.0,0.0,1.087719298245614
0,0,506,1,37.0,6.0,67.0,50,0,16.9,25.5,0.5,16.3,13.1,25.5,24.385714285714283,31.9,16.9,16.3,1011.5,7.514285714285716,1,1,19.9,-3.1,4,1,0,0,0,1,0,0,1.34,17.0,1,0.0,1.0,1,0,0,1,2,2,2,1,2.0,1,26.2,0,0,1,0,0,0,0,0,4,2.0,2.0,1,0,0,0,0,0.3,1,1,1,0,4.0,17.0,4.0,2.0,1.1428571428571428
