accident_id,date,time,day_of_week,is_weekend,hour,location_name,latitude,longitude,elevation_m,vehicle_type,num_vehicles,accident_type,driver_age,driver_gender,driving_exp_yrs,estimated_speed_kmh,speed_limit_kmh,speeding,weather_condition,precipitation_mm,temp_avg_c,visibility_km,wind_speed_kmh,pressure_hpa,road_curvature,road_slope_deg,surface_condition,severity,injuries,fatalities,risk_score,reporting_officer,terrain,is_wet_road,risk_probability,description,wx_tavg,wx_tmin,wx_tmax,wx_prcp,wx_wspd,wx_pres,month,wx_temp_range,wx_is_rainy,wx_heavy_rain,wx_rain_cat,wx_rain_3day,wx_pressure_drop
KDG-0243,2024-09-28,17:15:00,Saturday,1,17,Mawanella Area,7.2515,80.4545,470,motorcycle,1,slipped,27,male,5,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,low,0,0,5,SLP-1242,Flat Urban / Town Center,1,0.48,Motorcycle involved in Slipped incident at Mawanella Area,26.5,23.6,33.4,16.2,7.8,1009.1,9,9.8,1,1,heavy,22.2,0.9
KDG-0244,2024-10-02,6:55:00,Wednesday,0,6,Upper Kadugannawa Pass,7.2515,80.509,620,bus,1,mechanical_error,43,male,16,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,medium,1,0,5,SLP-1243,Hairpin Bends / Steep Gradient,0,0.48,Bus involved in Mechanical Error incident at Upper Kadugannawa Pass,26.3,23.4,31.4,4.4,11.4,1010.3,10,8.0,1,0,light,23.6,1.2
KDG-0245,2024-10-10,19:40:00,Thursday,0,19,Mawanella Area,7.2522,80.454,470,van,1,mechanical_error,34,male,10,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,medium,1,0,3,SLP-1244,Flat Urban / Town Center,0,0.32,Van involved in Mechanical Error incident at Mawanella Area,24.2,22.5,27.4,19.0,10.5,1009.5,10,4.9,1,1,heavy,39.6,-0.8
KDG-0246,2024-10-15,18:30:00,Tuesday,0,18,Upper Kadugannawa Pass,7.2528,80.508,620,car,1,slipped,36,male,11,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,13.0,wet,low,0,0,7,SLP-1245,Hairpin Bends / Steep Gradient,1,0.72,Car involved in Slipped incident at Upper Kadugannawa Pass,24.1,23.0,26.5,6.1,14.1,1009.6,10,3.5,1,1,heavy,29.5,0.1
KDG-0247,2024-10-15,15:30:00,Tuesday,0,15,Hingula / Ganethenna,7.2505,80.4795,520,car,1,overtaking,36,male,11,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1246,Moderate Bends / Slope,0,0.4,Car involved in Overtaking incident at Hingula / Ganethenna,24.1,23.0,26.5,6.1,14.1,1009.6,10,3.5,1,1,heavy,31.2,0.0
KDG-0248,2024-10-15,15:35:00,Tuesday,0,15,Hingula / Ganethenna,7.2504,80.4802,520,three-wheeler,1,overtaking,32,male,8,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1247,Moderate Bends / Slope,0,0.4,Three-Wheeler involved in Overtaking incident at Hingula / Ganethenna,24.1,23.0,26.5,6.1,14.1,1009.6,10,3.5,1,1,heavy,18.3,0.0
KDG-0249,2024-10-20,20:40:00,Sunday,1,20,Pahala Kadugannawa (Lower Pass),7.2482,80.4954,560,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,medium,1,0,7,SLP-1248,Steep Winding Road,0,0.66,Motorcycle involved in Excessive Speed incident at Pahala Kadugannawa (Lower Pass),25.2,22.9,30.1,4.3,9.3,1011.4,10,7.2,1,0,light,16.5,1.8
KDG-0250,2024-10-20,20:40:00,Sunday,1,20,Hingula / Ganethenna,7.2496,80.4808,520,bus,1,overtaking,43,male,16,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,medium,1,0,4,SLP-1249,Moderate Bends / Slope,0,0.4,Bus involved in Overtaking incident at Hingula / Ganethenna,25.2,22.9,30.1,4.3,9.3,1011.4,10,7.2,1,0,light,14.7,0.0
KDG-0251,2024-10-20,20:40:00,Sunday,1,20,Hingula / Ganethenna,7.2512,80.4662,520,motorcycle,1,excessive_speed,27,male,5,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,medium,1,0,6,SLP-1250,Moderate Bends / Slope,0,0.6,Motorcycle involved in Excessive Speed incident at Hingula / Ganethenna,25.2,22.9,30.1,4.3,9.3,1011.4,10,7.2,1,0,light,12.9,0.0
KDG-0252,2024-10-20,20:40:00,Sunday,1,20,Mawanella Area,7.2539,80.4511,470,motorcycle,1,excessive_speed,27,male,5,68,50,1,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,medium,1,0,6,SLP-1251,Flat Urban / Town Center,1,0.64,Motorcycle involved in Excessive Speed incident at Mawanella Area,25.2,22.9,30.1,4.3,9.3,1011.4,10,7.2,1,0,light,12.9,0.0
KDG-0253,2024-10-22,7:55:00,Tuesday,0,7,Mawanella Area,7.2529,80.4535,470,lorry,1,overtaking,40,male,14,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1252,Flat Urban / Town Center,0,0.32,Lorry involved in Overtaking incident at Mawanella Area,24.7,22.8,28.8,5.6,8.2,1011.5,10,6.0,1,1,heavy,14.2,0.1
KDG-0254,2024-10-22,17:45:00,Tuesday,0,17,Upper Kadugannawa Pass,7.2595,80.515,620,motorcycle,1,slipped,27,male,5,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,13.0,wet,medium,1,0,7,SLP-1253,Hairpin Bends / Steep Gradient,1,0.72,Motorcycle involved in Slipped incident at Upper Kadugannawa Pass,24.7,22.8,28.8,5.6,8.2,1011.5,10,6.0,1,1,heavy,15.5,0.0
KDG-0255,2024-11-01,9:10:00,Friday,0,9,Upper Kadugannawa Pass,7.254,80.507,620,three-wheeler,1,overtaking,32,male,8,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,medium,1,0,5,SLP-1254,Hairpin Bends / Steep Gradient,0,0.48,Three-Wheeler involved in Overtaking incident at Upper Kadugannawa Pass,24.6,22.5,29.2,17.7,6.2,1012.0,11,6.7,1,1,heavy,28.9,0.5
KDG-0256,2024-11-05,15:30:00,Tuesday,0,15,Mawanella Area,7.2535,80.453,470,bus,1,slipped,43,male,16,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,medium,1,0,5,SLP-1255,Flat Urban / Town Center,1,0.48,Bus involved in Slipped incident at Mawanella Area,25.1,22.0,29.7,5.2,6.3,1011.1,11,7.7,1,1,heavy,28.5,-0.9
KDG-0257,2024-11-12,15:35:00,Tuesday,0,15,Pahala Kadugannawa (Lower Pass),7.2489,80.4949,560,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,low,0,0,7,SLP-1256,Steep Winding Road,0,0.66,Motorcycle involved in Excessive Speed incident at Pahala Kadugannawa (Lower Pass),25.2,22.1,29.3,4.9,7.0,1009.1,11,7.2,1,0,light,27.8,-2.0
KDG-0258,2024-11-12,15:35:00,Tuesday,0,15,Hingula / Ganethenna,7.2504,80.4802,520,car,1,overtaking,36,male,11,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1257,Moderate Bends / Slope,0,0.4,Car involved in Overtaking incident at Hingula / Ganethenna,25.2,22.1,29.3,4.9,7.0,1009.1,11,7.2,1,0,light,15.0,0.0
KDG-0259,2024-11-12,15:35:00,Tuesday,0,15,Hingula / Ganethenna,7.252,80.4657,520,car,1,excessive_speed,36,male,11,78,60,1,heavy_rain,8.0,25.5,1.5,18.0,1007.0,mild,7.0,very_wet,low,0,0,8,SLP-1258,Moderate Bends / Slope,1,0.8,Car involved in Excessive Speed incident at Hingula / Ganethenna,25.2,22.1,29.3,4.9,7.0,1009.1,11,7.2,1,0,light,14.7,0.0
KDG-0260,2024-11-12,15:35:00,Tuesday,0,15,Mawanella Area,7.254,80.4507,470,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,5,SLP-1259,Flat Urban / Town Center,0,0.48,Motorcycle involved in Excessive Speed incident at Mawanella Area,25.2,22.1,29.3,4.9,7.0,1009.1,11,7.2,1,0,light,14.7,0.0
KDG-0261,2024-11-14,15:45:00,Thursday,0,15,Upper Kadugannawa Pass,7.2555,80.506,620,lorry,1,brake_failure,40,male,14,53,50,1,heavy_rain,8.0,25.5,1.5,18.0,1007.0,sharp,13.0,very_wet,high,2,1,10,SLP-1260,Hairpin Bends / Steep Gradient,1,0.96,Lorry involved in Brake Failure incident at Upper Kadugannawa Pass,24.6,21.9,29.8,11.2,5.4,1009.7,11,7.9,1,1,heavy,21.0,0.6
KDG-0262,2024-11-18,20:10:00,Monday,0,20,Mawanella Area,7.254,80.4525,470,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,high,2,1,5,SLP-1261,Flat Urban / Town Center,0,0.48,Motorcycle involved in Excessive Speed incident at Mawanella Area,25.3,22.5,30.9,2.0,6.7,1009.9,11,8.4,1,0,light,18.1,0.2
KDG-0263,2024-11-20,7:50:00,Wednesday,0,7,Hingula / Ganethenna,7.2512,80.479,520,van,1,slipped,34,male,10,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,medium,1,0,6,SLP-1262,Moderate Bends / Slope,1,0.6,Van involved in Slipped incident at Hingula / Ganethenna,24.8,22.0,29.8,11.8,9.8,1010.2,11,7.8,1,1,heavy,25.0,0.3
KDG-0264,2024-11-20,7:55:00,Wednesday,0,7,Hingula / Ganethenna,7.2512,80.4797,520,van,1,slipped,34,male,10,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,medium,1,0,6,SLP-1263,Moderate Bends / Slope,1,0.6,Van involved in Slipped incident at Hingula / Ganethenna,24.8,22.0,29.8,11.8,9.8,1010.2,11,7.8,1,1,heavy,25.6,0.0
KDG-0265,2024-11-30,8:20:00,Saturday,1,8,Upper Kadugannawa Pass,7.259,80.5145,620,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,medium,1,0,7,SLP-1264,Hairpin Bends / Steep Gradient,0,0.72,Motorcycle involved in Excessive Speed incident at Upper Kadugannawa Pass,24.6,22.1,28.4,6.7,14.8,1007.0,11,6.3,1,1,heavy,30.3,-3.2
KDG-0266,2024-12-02,8:45:00,Monday,0,8,Mawanella Area,7.2542,80.452,470,car,1,overtaking,36,male,11,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1265,Flat Urban / Town Center,0,0.32,Car involved in Overtaking incident at Mawanella Area,25.8,23.7,29.2,0.0,14.1,1008.1,12,5.5,0,0,none,18.5,1.1
KDG-0267,2024-12-05,21:20:00,Thursday,0,21,Upper Kadugannawa Pass,7.2565,80.505,620,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,low,0,0,7,SLP-1266,Hairpin Bends / Steep Gradient,0,0.72,Motorcycle involved in Excessive Speed incident at Upper Kadugannawa Pass,27.6,21.8,33.0,4.8,6.4,1010.4,12,11.2,1,0,light,11.5,2.3
KDG-0270,2024-12-10,8:50:00,Tuesday,0,8,Hingula / Ganethenna,7.252,80.4794,520,pick-up,1,excessive_speed,35,male,10,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,high,2,1,6,SLP-1269,Moderate Bends / Slope,0,0.6,Pick-up involved in Excessive Speed incident at Hingula / Ganethenna,26.2,21.84,31.7,0.25,10.64,1009.94,12,9.9,0,0,none,0.75,-0.46
KDG-0269,2024-12-10,7:55:00,Tuesday,0,7,Pahala Kadugannawa (Lower Pass),7.2497,80.4945,560,motorcycle,1,slipped,27,male,5,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,11.0,wet,medium,1,0,7,SLP-1268,Steep Winding Road,1,0.66,Motorcycle involved in Slipped incident at Pahala Kadugannawa (Lower Pass),26.2,21.84,31.7,0.25,10.64,1009.94,12,9.9,0,0,none,0.75,0.0
KDG-0268,2024-12-10,18:45:00,Tuesday,0,18,Hingula / Ganethenna,7.252,80.4785,520,pick-up,1,excessive_speed,35,male,10,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,high,2,1,6,SLP-1267,Moderate Bends / Slope,0,0.6,Pick-up involved in Excessive Speed incident at Hingula / Ganethenna,26.2,21.84,31.7,0.25,10.64,1009.94,12,9.9,0,0,none,0.75,0.0
KDG-0273,2024-12-10,7:55:00,Tuesday,0,7,Mawanella Area,7.2539,80.4501,470,motorcycle,1,slipped,27,male,5,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,medium,1,0,5,SLP-1272,Flat Urban / Town Center,1,0.48,Motorcycle involved in Slipped incident at Mawanella Area,26.2,21.84,31.7,0.25,10.64,1009.94,12,9.9,0,0,none,5.05,0.0
KDG-0272,2024-12-10,7:55:00,Tuesday,0,7,Mawanella Area,7.2527,80.4651,470,lorry,1,excessive_speed,40,male,14,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,medium,1,0,5,SLP-1271,Flat Urban / Town Center,0,0.48,Lorry involved in Excessive Speed incident at Mawanella Area,26.2,21.84,31.7,0.25,10.64,1009.94,12,9.9,0,0,none,5.3,0.0
KDG-0271,2024-12-10,7:55:00,Tuesday,0,7,Hingula / Ganethenna,7.2512,80.4797,520,van,1,slipped,34,male,10,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,medium,1,0,6,SLP-1270,Moderate Bends / Slope,1,0.6,Van involved in Slipped incident at Hingula / Ganethenna,26.2,21.84,31.7,0.25,10.64,1009.94,12,9.9,0,0,none,0.75,0.0
KDG-0274,2024-12-15,17:20:00,Sunday,1,17,Mawanella Area,7.2543,80.4515,470,three-wheeler,1,slipped,32,male,8,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,medium,1,0,5,SLP-1273,Flat Urban / Town Center,1,0.48,Three-Wheeler involved in Slipped incident at Mawanella Area,26.9,22.6,31.2,1.5,16.1,1011.1,12,8.6,1,0,light,2.0,1.16
KDG-0275,2024-12-15,19:40:00,Sunday,1,19,Upper Kadugannawa Pass,7.2585,80.514,620,motorcycle,1,slipped,27,male,5,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,13.0,wet,medium,1,0,7,SLP-1274,Hairpin Bends / Steep Gradient,1,0.72,Motorcycle involved in Slipped incident at Upper Kadugannawa Pass,26.9,22.6,31.2,1.5,16.1,1011.1,12,8.6,1,0,light,3.25,0.0
KDG-0276,2024-12-20,8:30:00,Friday,0,8,Upper Kadugannawa Pass,7.257,80.504,620,van,1,slipped,34,male,10,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,13.0,wet,medium,1,0,7,SLP-1275,Hairpin Bends / Steep Gradient,1,0.72,Van involved in Slipped incident at Upper Kadugannawa Pass,27.5,22.8,32.2,0.0,10.3,1010.2,12,9.4,0,0,none,3.0,-0.9
KDG-0277,2024-12-28,19:55:00,Saturday,1,19,Mawanella Area,7.2541,80.451,470,van,1,mechanical_error,34,male,10,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1276,Flat Urban / Town Center,0,0.32,Van involved in Mechanical Error incident at Mawanella Area,27.5,21.7,31.6,0.0,14.1,1012.9,12,9.9,0,0,none,1.5,2.7
KDG-0278,2025-01-08,17:50:00,Wednesday,0,17,Upper Kadugannawa Pass,7.256,80.503,620,bus,1,overtaking,43,male,16,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,high,2,1,5,SLP-1277,Hairpin Bends / Steep Gradient,0,0.48,Bus involved in Overtaking incident at Upper Kadugannawa Pass,26.7,20.7,32.4,1.5,12.5,1011.0,1,11.7,1,0,light,1.5,-1.9
KDG-0279,2025-01-10,7:15:00,Friday,0,7,Mawanella Area,7.2538,80.4505,470,lorry,1,overtaking,40,male,14,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,medium,1,0,3,SLP-1278,Flat Urban / Town Center,0,0.32,Lorry involved in Overtaking incident at Mawanella Area,27.0,23.5,32.5,0.0,17.4,1012.4,1,9.0,0,0,none,1.5,1.4
KDG-0280,2025-01-10,7:15:00,Friday,0,7,Upper Kadugannawa Pass,7.2575,80.5135,620,lorry,1,brake_failure,40,male,14,53,50,1,heavy_rain,8.0,25.5,1.5,18.0,1007.0,sharp,13.0,very_wet,low,0,0,10,SLP-1279,Hairpin Bends / Steep Gradient,1,0.96,Lorry involved in Brake Failure incident at Upper Kadugannawa Pass,27.0,23.5,32.5,0.0,17.4,1012.4,1,9.0,0,0,none,1.5,0.0
KDG-0281,2025-01-15,8:10:00,Wednesday,0,8,Hingula / Ganethenna,7.2527,80.478,520,car,1,slipped,36,male,11,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,low,0,0,6,SLP-1280,Moderate Bends / Slope,1,0.6,Car involved in Slipped incident at Hingula / Ganethenna,26.9,22.0,30.6,0.0,18.7,1011.7,1,8.6,0,0,none,0.0,-0.7
KDG-0282,2025-01-15,7:45:00,Wednesday,0,7,Hingula / Ganethenna,7.2527,80.4789,520,car,1,slipped,36,male,11,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,low,0,0,6,SLP-1281,Moderate Bends / Slope,1,0.6,Car involved in Slipped incident at Hingula / Ganethenna,26.9,22.0,30.6,0.0,18.7,1011.7,1,8.6,0,0,none,0.0,0.0
KDG-0283,2025-01-20,8:50:00,Monday,0,8,Pahala Kadugannawa (Lower Pass),7.2506,80.4938,560,lorry,1,slipped,40,male,14,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,11.0,wet,high,2,1,7,SLP-1282,Steep Winding Road,1,0.66,Lorry involved in Slipped incident at Pahala Kadugannawa (Lower Pass),26.3,22.3,29.7,2.5,16.9,1009.8,1,7.4,1,0,light,7.5,-1.9
KDG-0284,2025-01-20,8:50:00,Monday,0,8,Hingula / Ganethenna,7.252,80.4794,520,pick-up,1,excessive_speed,35,male,10,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,high,2,1,6,SLP-1283,Moderate Bends / Slope,0,0.6,Pick-up involved in Excessive Speed incident at Hingula / Ganethenna,26.3,22.3,29.7,2.5,16.9,1009.8,1,7.4,1,0,light,7.5,0.0
KDG-0285,2025-01-20,8:50:00,Monday,0,8,Mawanella Area,7.2534,80.4646,470,lorry,1,overtaking,40,male,14,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,high,2,1,3,SLP-1284,Flat Urban / Town Center,0,0.32,Lorry involved in Overtaking incident at Mawanella Area,26.3,22.3,29.7,2.5,16.9,1009.8,1,7.4,1,0,light,5.0,0.0
KDG-0286,2025-01-20,8:50:00,Monday,0,8,Mawanella Area,7.2536,80.4496,470,lorry,1,slipped,40,male,14,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,high,2,1,5,SLP-1285,Flat Urban / Town Center,1,0.48,Lorry involved in Slipped incident at Mawanella Area,26.3,22.3,29.7,2.5,16.9,1009.8,1,7.4,1,0,light,2.5,0.0
KDG-0287,2025-01-22,7:15:00,Wednesday,0,7,Upper Kadugannawa Pass,7.255,80.502,620,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,medium,1,0,7,SLP-1286,Hairpin Bends / Steep Gradient,0,0.72,Motorcycle involved in Excessive Speed incident at Upper Kadugannawa Pass,24.4,22.2,28.2,8.7,14.6,1009.8,1,6.0,1,1,heavy,13.7,0.0
KDG-0288,2025-01-22,16:40:00,Wednesday,0,16,Mawanella Area,7.2534,80.45,470,bus,1,slipped,43,male,16,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,low,0,0,5,SLP-1287,Flat Urban / Town Center,1,0.48,Bus involved in Slipped incident at Mawanella Area,24.4,22.2,28.2,8.7,14.6,1009.8,1,6.0,1,1,heavy,19.9,0.0
KDG-0289,2025-02-05,21:10:00,Wednesday,0,21,Mawanella Area,7.2528,80.4495,470,motorcycle,1,excessive_speed,27,male,5,68,50,1,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,high,2,1,6,SLP-1288,Flat Urban / Town Center,1,0.64,Motorcycle involved in Excessive Speed incident at Mawanella Area,24.5,18.7,30.5,0.0,12.4,1010.6,2,11.8,0,0,none,17.4,0.8
KDG-0290,2025-02-10,19:40:00,Monday,0,19,Upper Kadugannawa Pass,7.254,80.501,620,car,1,animal_crossing,36,male,11,50,50,0,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,low,0,0,5,SLP-1289,Hairpin Bends / Steep Gradient,0,0.48,Car involved in Animal Crossing incident at Upper Kadugannawa Pass,26.7,18.1,33.0,0.0,14.4,1011.9,2,14.9,0,0,none,8.7,1.3
KDG-0291,2025-02-15,7:45:00,Saturday,1,7,Pahala Kadugannawa (Lower Pass),7.2514,80.4935,560,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,low,0,0,7,SLP-1290,Steep Winding Road,0,0.66,Motorcycle involved in Excessive Speed incident at Pahala Kadugannawa (Lower Pass),27.4,18.1,34.6,0.0,12.6,1010.9,2,16.5,0,0,none,0.0,-1.0
KDG-0292,2025-02-15,7:45:00,Saturday,1,7,Hingula / Ganethenna,7.2527,80.4789,520,car,1,slipped,36,male,11,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,low,0,0,6,SLP-1291,Moderate Bends / Slope,1,0.6,Car involved in Slipped incident at Hingula / Ganethenna,27.4,18.1,34.6,0.0,12.6,1010.9,2,16.5,0,0,none,0.0,0.0
KDG-0293,2025-02-15,7:45:00,Saturday,1,7,Mawanella Area,7.2539,80.4642,470,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,5,SLP-1292,Flat Urban / Town Center,0,0.48,Motorcycle involved in Excessive Speed incident at Mawanella Area,27.4,18.1,34.6,0.0,12.6,1010.9,2,16.5,0,0,none,0.0,0.0
KDG-0294,2025-02-15,7:45:00,Saturday,1,7,Mawanella Area,7.253,80.4491,470,motorcycle,1,overtaking,27,male,5,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1293,Flat Urban / Town Center,0,0.32,Motorcycle involved in Overtaking incident at Mawanella Area,27.4,18.1,34.6,0.0,12.6,1010.9,2,16.5,0,0,none,0.0,0.0
KDG-0295,2025-02-18,8:50:00,Tuesday,0,8,Mawanella Area,7.2522,80.449,470,car,1,overtaking,36,male,11,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,medium,1,0,3,SLP-1294,Flat Urban / Town Center,0,0.32,Car involved in Overtaking incident at Mawanella Area,28.1,22.6,35.1,0.0,11.9,1012.4,2,12.5,0,0,none,0.0,1.5
KDG-0296,2025-02-20,16:40:00,Thursday,0,16,Upper Kadugannawa Pass,7.2565,80.513,620,motorcycle,1,overtaking,27,male,5,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,medium,1,0,5,SLP-1295,Hairpin Bends / Steep Gradient,0,0.48,Motorcycle involved in Overtaking incident at Upper Kadugannawa Pass,28.6,22.4,35.4,0.0,9.9,1011.4,2,13.0,0,0,none,0.0,-1.0
KDG-0297,2025-02-20,17:20:00,Thursday,0,17,Hingula / Ganethenna,7.2533,80.4775,520,car,1,overtaking,36,male,11,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1296,Moderate Bends / Slope,0,0.4,Car involved in Overtaking incident at Hingula / Ganethenna,28.6,22.4,35.4,0.0,9.9,1011.4,2,13.0,0,0,none,0.0,0.0
KDG-0298,2025-02-20,17:20:00,Thursday,0,17,Hingula / Ganethenna,7.2533,80.4782,520,motorcycle,1,overtaking,27,male,5,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1297,Moderate Bends / Slope,0,0.4,Motorcycle involved in Overtaking incident at Hingula / Ganethenna,28.6,22.4,35.4,0.0,9.9,1011.4,2,13.0,0,0,none,0.0,0.0
KDG-0299,2025-02-28,9:55:00,Friday,0,9,Upper Kadugannawa Pass,7.253,80.5005,620,lorry,1,brake_failure,40,male,14,53,50,1,heavy_rain,8.0,25.5,1.5,18.0,1007.0,sharp,13.0,very_wet,medium,1,0,10,SLP-1298,Hairpin Bends / Steep Gradient,1,0.96,Lorry involved in Brake Failure incident at Upper Kadugannawa Pass,26.0,22.7,31.2,2.4,18.4,1010.5,2,8.5,1,0,light,2.4,-0.9
KDG-0300,2025-03-02,17:45:00,Sunday,1,17,Mawanella Area,7.2515,80.4485,470,three-wheeler,1,slipped,32,male,8,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,low,0,0,5,SLP-1299,Flat Urban / Town Center,1,0.48,Three-Wheeler involved in Slipped incident at Mawanella Area,26.1,22.7,33.5,18.8,6.5,1010.1,3,10.8,1,1,heavy,21.2,-0.4
KDG-0301,2025-03-05,17:09:59,Wednesday,0,17,Upper Kadugannawa Pass,7.259966,80.518296,620,van,1,overtaking,34,male,10,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,low,0,0,5,SLP-1300,Hairpin Bends / Steep Gradient,0,0.48,Van involved in Overtaking incident at Upper Kadugannawa Pass,27.4,19.0,34.9,0.0,9.4,1010.1,3,15.9,0,0,none,21.2,0.0
KDG-0302,2025-03-15,16:20:00,Saturday,1,16,Pahala Kadugannawa (Lower Pass),7.2505,80.4995,560,three-wheeler,1,excessive_speed,32,male,8,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,medium,1,0,7,SLP-1301,Steep Winding Road,0,0.66,Three-Wheeler involved in Excessive Speed incident at Pahala Kadugannawa (Lower Pass),27.3,23.6,33.4,1.0,5.9125000000000005,1010.8625000000001,3,9.8,0,0,light,19.8,0.76
KDG-0303,2025-03-15,19:20:00,Saturday,1,19,Mawanella Area,7.2508,80.448,470,van,1,mechanical_error,34,male,10,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,medium,1,0,3,SLP-1302,Flat Urban / Town Center,0,0.32,Van involved in Mechanical Error incident at Mawanella Area,27.3,23.6,33.4,1.0,5.9125000000000005,1010.8625000000001,3,9.8,0,0,light,2.0,0.0
KDG-0304,2025-03-25,18:45:00,Tuesday,0,18,Pahala Kadugannawa (Lower Pass),7.2495,80.499,560,van,1,slipped,34,male,10,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,11.0,wet,low,0,0,7,SLP-1303,Steep Winding Road,1,0.66,Van involved in Slipped incident at Pahala Kadugannawa (Lower Pass),27.2,22.7,35.0,3.5,7.9,1009.5,3,12.3,1,0,light,5.5,-1.36
